Client_ID,KL value,,Average KL
0,0.012619297154718316,,0.00855113798501209
1,0.013536017529541127,
2,0.0031906024512300853,
3,0.006878909491319831,
4,0.010760296806460453,
5,0.008748532513904658,
6,0.004524309526807048,
7,0.010034622343228172,
8,0.01358408231380535,
9,0.013531411842593627,
10,0.006307020375360288,
11,0.00516806217255869,
12,0.012832952468628197,
13,0.01694603098883242,
14,0.018421052017323206,
15,0.007840708944995754,
16,0.016281369375975924,
17,0.0040176825178420104,
18,0.009097778881950425,
19,0.005257101370585706,
20,0.009882049859015214,
21,0.0062724710490188506,
22,0.007264076460511405,
23,0.0031182464177960875,
24,0.006422885003384525,
25,0.010547916531797204,
26,0.0056477938404989134,
27,0.00816440083511442,
28,0.0174678145645685,
29,0.020032341100421243,
30,0.006250377088547128,
31,0.008813683132312147,
32,0.0034492592698914257,
33,0.006479911035828026,
34,0.010718768901124203,
35,0.007629752050540128,
36,0.009480318014293648,
37,0.008423958840512884,
38,0.006776741706738532,
39,0.00542073428113612,
40,0.006359169419876735,
41,0.011719065310158067,
42,0.007817593029780042,
43,0.004655504484683802,
44,0.008779812686128756,
45,0.0046188361406449725,
46,0.010791076854580778,
47,0.002475257817673668,
48,0.0047736477290680115,
49,0.009510581515017377,
50,0.007445720941878266,
51,0.010832714639083092,
52,0.003392876282077456,
53,0.012562120498262205,
54,0.0032937093901895947,
55,0.011747334861150191,
56,0.007188343273371362,
57,0.00993539556456301,
58,0.011087975241899969,
59,0.011578245864714542,
60,0.00705150167800586,
61,0.0036349176122259133,
62,0.011073922888949362,
63,0.008034943420373575,
64,0.015258970827007702,
65,0.009298648111846771,
66,0.010640853716011518,
67,0.0037663146628261254,
68,0.007988646335853588,
69,0.014498399703998686,
70,0.008289059586805444,
71,0.005678287583248484,
72,0.006375505763856121,
73,0.012751913950502052,
74,0.013192449852534448,
75,0.0022141119425998033,
76,0.01610140961786965,
77,0.007066154147685048,
78,0.008496417874096994,
79,0.01291046437038048,
80,0.00814908311276865,
81,0.010842807855072835,
82,0.00792078800373015,
83,0.007736745229584066,
84,0.0026478944496480146,
85,0.008123372774386562,
86,0.0025529930679609354,
87,0.007136053905713414,
88,0.00844743918466231,
89,0.004845689938418952,
90,0.005282483063170035,
91,0.014507264791298116,
92,0.0038137634778780804,
93,0.006697138931370843,
94,0.009429097921846187,
95,0.01083770505145085,
96,0.014644615002086893,
97,0.004176225825344706,
98,0.0011976407479892476,
99,0.003395779904636487,
